year,diagnosis,age_group,women,men
2004,Harnblase (C67),60 - 64,411,1424
2004,Harnblase (C67),65 - 69,611,2412
2004,Harnblase (C67),70 - 74,583,2478
2004,Harnblase (C67),75 - 79,861,2368
2004,Harnblase (C67),80 - 84,972,1578
2004,Harnblase (C67),85+,807,967
2004,Harnleiter (C66),0 - 4,0,2
2004,Harnleiter (C66),10 - 14,0,0
2004,Harnleiter (C66),15 - 19,0,2
2004,Harnleiter (C66),20 - 24,1,0
2004,Harnleiter (C66),25 - 29,2,0
2004,Harnleiter (C66),30 - 34,4,1
2004,Harnleiter (C66),35 - 39,1,0
2004,Harnleiter (C66),40 - 44,3,3
2004,Harnleiter (C66),45 - 49,5,9
2004,Harnleiter (C66),5 - 9,0,2
2004,Harnleiter (C66),50 - 54,6,12
2004,Harnleiter (C66),55 - 59,9,20
2004,Harnleiter (C66),60 - 64,19,43
2004,Harnleiter (C66),65 - 69,31,72
2004,Harnleiter (C66),70 - 74,36,71
2004,Harnleiter (C66),75 - 79,47,79
2004,Harnleiter (C66),80 - 84,46,49
2004,Harnleiter (C66),85+,26,24
2004,"Herz, Mediastinum u. Pleura (C38)",0 - 4,0,1
2004,"Herz, Mediastinum u. Pleura (C38)",10 - 14,1,1
2004,"Herz, Mediastinum u. Pleura (C38)",15 - 19,2,0
2004,"Herz, Mediastinum u. Pleura (C38)",20 - 24,1,6
2004,"Herz, Mediastinum u. Pleura (C38)",25 - 29,2,0
2004,"Herz, Mediastinum u. Pleura (C38)",30 - 34,1,5
2004,"Herz, Mediastinum u. Pleura (C38)",35 - 39,1,5
2004,"Herz, Mediastinum u. Pleura (C38)",40 - 44,5,6
2004,"Herz, Mediastinum u. Pleura (C38)",45 - 49,5,8
2004,"Herz, Mediastinum u. Pleura (C38)",5 - 9,0,0
2004,"Herz, Mediastinum u. Pleura (C38)",50 - 54,5,7
2004,"Herz, Mediastinum u. Pleura (C38)",55 - 59,5,8
2004,"Herz, Mediastinum u. Pleura (C38)",60 - 64,11,21
2004,"Herz, Mediastinum u. Pleura (C38)",65 - 69,11,24
2004,"Herz, Mediastinum u. Pleura (C38)",70 - 74,10,23
2004,"Herz, Mediastinum u. Pleura (C38)",75 - 79,22,26
2004,"Herz, Mediastinum u. Pleura (C38)",80 - 84,16,21
2004,"Herz, Mediastinum u. Pleura (C38)",85+,12,8
2004,Hoden (C62),0 - 4,,5
2004,Hoden (C62),10 - 14,,0
2004,Hoden (C62),15 - 19,,101
2004,Hoden (C62),20 - 24,,300
2004,Hoden (C62),25 - 29,,503
2004,Hoden (C62),30 - 34,,652
2004,Hoden (C62),35 - 39,,928
2004,Hoden (C62),40 - 44,,821
2004,Hoden (C62),45 - 49,,398
2004,Hoden (C62),5 - 9,,0
2004,Hoden (C62),50 - 54,,210
2004,Hoden (C62),55 - 59,,119
2004,Hoden (C62),60 - 64,,99
2004,Hoden (C62),65 - 69,,89
2004,Hoden (C62),70 - 74,,33
2004,Hoden (C62),75 - 79,,24
2004,Hoden (C62),80 - 84,,17
2004,Hoden (C62),85+,,13
2004,Kehlkopf (C32),0 - 4,0,0
2004,Kehlkopf (C32),10 - 14,0,1
2004,Kehlkopf (C32),15 - 19,3,0
2004,Kehlkopf (C32),20 - 24,2,2
2004,Kehlkopf (C32),25 - 29,1,0
2004,Kehlkopf (C32),30 - 34,3,2
2004,Kehlkopf (C32),35 - 39,6,19
2004,Kehlkopf (C32),40 - 44,14,105
2004,Kehlkopf (C32),45 - 49,32,171
2004,Kehlkopf (C32),5 - 9,1,0
2004,Kehlkopf (C32),50 - 54,52,372
2004,Kehlkopf (C32),55 - 59,61,462
2004,Kehlkopf (C32),60 - 64,70,687
2004,Kehlkopf (C32),65 - 69,61,762
2004,Kehlkopf (C32),70 - 74,55,385
2004,Kehlkopf (C32),75 - 79,28,295
2004,Kehlkopf (C32),80 - 84,35,160
2004,Kehlkopf (C32),85+,20,57
2004,Knochen u. Gelenkknorpel (C40-C41),0 - 4,1,2
2004,Knochen u. Gelenkknorpel (C40-C41),10 - 14,22,30
2004,Knochen u. Gelenkknorpel (C40-C41),15 - 19,31,56
2004,Knochen u. Gelenkknorpel (C40-C41),20 - 24,18,24
2004,Knochen u. Gelenkknorpel (C40-C41),25 - 29,14,19
2004,Knochen u. Gelenkknorpel (C40-C41),30 - 34,13,20
2004,Knochen u. Gelenkknorpel (C40-C41),35 - 39,22,14
2004,Knochen u. Gelenkknorpel (C40-C41),40 - 44,17,21
2004,Knochen u. Gelenkknorpel (C40-C41),45 - 49,20,21
2004,Knochen u. Gelenkknorpel (C40-C41),5 - 9,11,9
2004,Knochen u. Gelenkknorpel (C40-C41),50 - 54,14,22
2004,Knochen u. Gelenkknorpel (C40-C41),55 - 59,22,32
2004,Knochen u. Gelenkknorpel (C40-C41),60 - 64,32,50
2004,Knochen u. Gelenkknorpel (C40-C41),65 - 69,24,44
2004,Knochen u. Gelenkknorpel (C40-C41),70 - 74,33,37
2004,Knochen u. Gelenkknorpel (C40-C41),75 - 79,29,21
2004,Knochen u. Gelenkknorpel (C40-C41),80 - 84,30,18
2004,Knochen u. Gelenkknorpel (C40-C41),85+,26,9
2004,Krebs gesamt (C00-C97 ohne C44),0 - 4,320,453
2004,Krebs gesamt (C00-C97 ohne C44),10 - 14,219,269
2004,Krebs gesamt (C00-C97 ohne C44),15 - 19,486,545
2004,Krebs gesamt (C00-C97 ohne C44),20 - 24,774,827
2004,Krebs gesamt (C00-C97 ohne C44),25 - 29,1314,1201
2004,Krebs gesamt (C00-C97 ohne C44),30 - 34,2640,1795
2004,Krebs gesamt (C00-C97 ohne C44),35 - 39,5184,3225
2004,Krebs gesamt (C00-C97 ohne C44),40 - 44,8295,4876
2004,Krebs gesamt (C00-C97 ohne C44),45 - 49,11140,7981
2004,Krebs gesamt (C00-C97 ohne C44),5 - 9,191,233
2004,Krebs gesamt (C00-C97 ohne C44),50 - 54,14689,12892
2004,Krebs gesamt (C00-C97 ohne C44),55 - 59,15876,18464
2004,Krebs gesamt (C00-C97 ohne C44),60 - 64,24987,36975
2004,Krebs gesamt (C00-C97 ohne C44),65 - 69,29043,48174
2004,Krebs gesamt (C00-C97 ohne C44),70 - 74,25611,40966
2004,Krebs gesamt (C00-C97 ohne C44),75 - 79,28909,34398
2004,Krebs gesamt (C00-C97 ohne C44),80 - 84,27136,20368
2004,Krebs gesamt (C00-C97 ohne C44),85+,20534,10938
2004,Leber (C22),0 - 4,6,12
2004,Leber (C22),10 - 14,0,1
2004,Leber (C22),15 - 19,0,1
2004,Leber (C22),20 - 24,2,3
2004,Leber (C22),25 - 29,0,6
2004,Leber (C22),30 - 34,7,14
2004,Leber (C22),35 - 39,17,25
2004,Leber (C22),40 - 44,43,51
2004,Leber (C22),45 - 49,55,124
2004,Leber (C22),5 - 9,0,0
2004,Leber (C22),50 - 54,87,274
2004,Leber (C22),55 - 59,101,333
2004,Leber (C22),60 - 64,172,693
2004,Leber (C22),65 - 69,343,881
2004,Leber (C22),70 - 74,283,918
2004,Leber (C22),75 - 79,414,740
2004,Leber (C22),80 - 84,374,451
2004,Leber (C22),85+,285,166
2004,Leukämien (C91-C95),0 - 4,124,176
2004,Leukämien (C91-C95),10 - 14,56,76
2004,Leukämien (C91-C95),15 - 19,89,78
2004,Leukämien (C91-C95),20 - 24,53,76
2004,Leukämien (C91-C95),25 - 29,59,93
2004,Leukämien (C91-C95),30 - 34,87,95
2004,Leukämien (C91-C95),35 - 39,108,159
2004,Leukämien (C91-C95),40 - 44,148,158
2004,Leukämien (C91-C95),45 - 49,135,234
2004,Leukämien (C91-C95),5 - 9,82,84
2004,Leukämien (C91-C95),50 - 54,279,328
2004,Leukämien (C91-C95),55 - 59,313,401
2004,Leukämien (C91-C95),60 - 64,587,757
2004,Leukämien (C91-C95),65 - 69,597,980
2004,Leukämien (C91-C95),70 - 74,716,974
2004,Leukämien (C91-C95),75 - 79,826,947
2004,Leukämien (C91-C95),80 - 84,806,484
2004,Leukämien (C91-C95),85+,652,331
2004,Lunge (C33-C34),0 - 4,0,0
2004,Lunge (C33-C34),10 - 14,0,0
2004,Lunge (C33-C34),15 - 19,0,0
2004,Lunge (C33-C34),20 - 24,7,7
2004,Lunge (C33-C34),25 - 29,10,10
2004,Lunge (C33-C34),30 - 34,32,35
2004,Lunge (C33-C34),35 - 39,111,136
2004,Lunge (C33-C34),40 - 44,420,428
2004,Lunge (C33-C34),45 - 49,681,1241
2004,Lunge (C33-C34),5 - 9,2,0
2004,Lunge (C33-C34),50 - 54,1223,1960
2004,Lunge (C33-C34),55 - 59,1254,2869
2004,Lunge (C33-C34),60 - 64,1969,5894
2004,Lunge (C33-C34),65 - 69,2303,7335
2004,Lunge (C33-C34),70 - 74,2097,6795
2004,Lunge (C33-C34),75 - 79,2231,5658
2004,Lunge (C33-C34),80 - 84,1485,2675
2004,Lunge (C33-C34),85+,784,1075
2004,Magen (C16),0 - 4,0,1
2004,Magen (C16),10 - 14,0,0
2004,Magen (C16),15 - 19,2,1
2004,Magen (C16),20 - 24,2,7
2004,Magen (C16),25 - 29,17,12
2004,Magen (C16),30 - 34,47,20
2004,Magen (C16),35 - 39,89,85
2004,Magen (C16),40 - 44,156,195
2004,Magen (C16),45 - 49,258,310
2004,Magen (C16),5 - 9,0,3
2004,Magen (C16),50 - 54,355,496
2004,Magen (C16),55 - 59,305,704
2004,Magen (C16),60 - 64,581,1296
2004,Magen (C16),65 - 69,888,1607
2004,Magen (C16),70 - 74,1001,1605
2004,Magen (C16),75 - 79,1209,1538
2004,Magen (C16),80 - 84,1563,1190
2004,Magen (C16),85+,1357,764
2004,Malignes Melanom der Haut (C43),0 - 4,1,0
2004,Malignes Melanom der Haut (C43),10 - 14,1,1
2004,Malignes Melanom der Haut (C43),15 - 19,31,20
2004,Malignes Melanom der Haut (C43),20 - 24,188,58
2004,Malignes Melanom der Haut (C43),25 - 29,345,141
2004,Malignes Melanom der Haut (C43),30 - 34,385,184
2004,Malignes Melanom der Haut (C43),35 - 39,587,337
2004,Malignes Melanom der Haut (C43),40 - 44,711,424
2004,Malignes Melanom der Haut (C43),45 - 49,749,569
2004,Malignes Melanom der Haut (C43),5 - 9,0,0
2004,Malignes Melanom der Haut (C43),50 - 54,619,588
2004,Malignes Melanom der Haut (C43),55 - 59,684,599
2004,Malignes Melanom der Haut (C43),60 - 64,793,1217
2004,Malignes Melanom der Haut (C43),65 - 69,788,1151
2004,Malignes Melanom der Haut (C43),70 - 74,606,893
2004,Malignes Melanom der Haut (C43),75 - 79,685,682
2004,Malignes Melanom der Haut (C43),80 - 84,515,440
2004,Malignes Melanom der Haut (C43),85+,345,262
2004,Morbus Hodgkin (C81),0 - 4,1,1
2004,Morbus Hodgkin (C81),10 - 14,40,45
2004,Morbus Hodgkin (C81),15 - 19,76,88
2004,Morbus Hodgkin (C81),20 - 24,100,100
2004,Morbus Hodgkin (C81),25 - 29,85,95
2004,Morbus Hodgkin (C81),30 - 34,70,98
2004,Morbus Hodgkin (C81),35 - 39,79,117
2004,Morbus Hodgkin (C81),40 - 44,51,106
2004,Morbus Hodgkin (C81),45 - 49,42,83
2004,Morbus Hodgkin (C81),5 - 9,5,18
2004,Morbus Hodgkin (C81),50 - 54,37,75
2004,Morbus Hodgkin (C81),55 - 59,32,61
2004,Morbus Hodgkin (C81),60 - 64,51,83
2004,Morbus Hodgkin (C81),65 - 69,60,85
2004,Morbus Hodgkin (C81),70 - 74,43,64
2004,Morbus Hodgkin (C81),75 - 79,48,51
2004,Morbus Hodgkin (C81),80 - 84,36,31
2004,Morbus Hodgkin (C81),85+,22,12
2004,Multiples Myelom (C90),0 - 4,0,1
2004,Multiples Myelom (C90),10 - 14,0,0
2004,Multiples Myelom (C90),15 - 19,0,2
2004,Multiples Myelom (C90),20 - 24,0,2
2004,Multiples Myelom (C90),25 - 29,2,2
2004,Multiples Myelom (C90),30 - 34,3,13
2004,Multiples Myelom (C90),35 - 39,16,31
2004,Multiples Myelom (C90),40 - 44,41,70
2004,Multiples Myelom (C90),45 - 49,64,111
2004,Multiples Myelom (C90),5 - 9,1,0
2004,Multiples Myelom (C90),50 - 54,113,175
2004,Multiples Myelom (C90),55 - 59,146,241
2004,Multiples Myelom (C90),60 - 64,289,436
2004,Multiples Myelom (C90),65 - 69,405,609
2004,Multiples Myelom (C90),70 - 74,431,515
2004,Multiples Myelom (C90),75 - 79,549,419
2004,Multiples Myelom (C90),80 - 84,433,321
2004,Multiples Myelom (C90),85+,252,143
2004,Mundhöhle und Rachen (C00-C14),0 - 4,0,0
2004,Mundhöhle und Rachen (C00-C14),10 - 14,1,0
2004,Mundhöhle und Rachen (C00-C14),15 - 19,1,8
2004,Mundhöhle und Rachen (C00-C14),20 - 24,13,12
2004,Mundhöhle und Rachen (C00-C14),25 - 29,17,12
2004,Mundhöhle und Rachen (C00-C14),30 - 34,23,17
2004,Mundhöhle und Rachen (C00-C14),35 - 39,64,118
2004,Mundhöhle und Rachen (C00-C14),40 - 44,118,407
2004,Mundhöhle und Rachen (C00-C14),45 - 49,257,879
2004,Mundhöhle und Rachen (C00-C14),5 - 9,0,0
2004,Mundhöhle und Rachen (C00-C14),50 - 54,276,1152
2004,Mundhöhle und Rachen (C00-C14),55 - 59,415,1179
2004,Mundhöhle und Rachen (C00-C14),60 - 64,504,1582
2004,Mundhöhle und Rachen (C00-C14),65 - 69,433,1382
2004,Mundhöhle und Rachen (C00-C14),70 - 74,370,803
2004,Mundhöhle und Rachen (C00-C14),75 - 79,199,526
2004,Mundhöhle und Rachen (C00-C14),80 - 84,280,231
2004,Mundhöhle und Rachen (C00-C14),85+,256,126
2004,Nasenhöhle und Mittelohr (C30),0 - 4,0,0
2004,Nasenhöhle und Mittelohr (C30),10 - 14,0,1
2004,Nasenhöhle und Mittelohr (C30),15 - 19,0,2
2004,Nasenhöhle und Mittelohr (C30),20 - 24,0,0
2004,Nasenhöhle und Mittelohr (C30),25 - 29,1,2
2004,Nasenhöhle und Mittelohr (C30),30 - 34,0,2
2004,Nasenhöhle und Mittelohr (C30),35 - 39,7,8
2004,Nasenhöhle und Mittelohr (C30),40 - 44,11,16
2004,Nasenhöhle und Mittelohr (C30),45 - 49,18,24
2004,Nasenhöhle und Mittelohr (C30),5 - 9,1,0
2004,Nasenhöhle und Mittelohr (C30),50 - 54,18,31
2004,Nasenhöhle und Mittelohr (C30),55 - 59,24,28
2004,Nasenhöhle und Mittelohr (C30),60 - 64,25,49
2004,Nasenhöhle und Mittelohr (C30),65 - 69,25,45
2004,Nasenhöhle und Mittelohr (C30),70 - 74,23,35
2004,Nasenhöhle und Mittelohr (C30),75 - 79,11,23
2004,Nasenhöhle und Mittelohr (C30),80 - 84,21,15
2004,Nasenhöhle und Mittelohr (C30),85+,13,7
2004,Nasennebenhöhle (C31),0 - 4,1,0
2004,Nasennebenhöhle (C31),10 - 14,0,0
2004,Nasennebenhöhle (C31),15 - 19,2,1
2004,Nasennebenhöhle (C31),20 - 24,2,1
2004,Nasennebenhöhle (C31),25 - 29,0,1
2004,Nasennebenhöhle (C31),30 - 34,2,3
2004,Nasennebenhöhle (C31),35 - 39,0,2
2004,Nasennebenhöhle (C31),40 - 44,5,15
2004,Nasennebenhöhle (C31),45 - 49,8,16
2004,Nasennebenhöhle (C31),5 - 9,0,1
2004,Nasennebenhöhle (C31),50 - 54,7,25
2004,Nasennebenhöhle (C31),55 - 59,10,21
2004,Nasennebenhöhle (C31),60 - 64,11,32
2004,Nasennebenhöhle (C31),65 - 69,15,37
2004,Nasennebenhöhle (C31),70 - 74,14,24
2004,Nasennebenhöhle (C31),75 - 79,11,19
2004,Nasennebenhöhle (C31),80 - 84,10,11
2004,Nasennebenhöhle (C31),85+,9,7
2004,Nebenniere (C74),0 - 4,26,26
2004,Nebenniere (C74),10 - 14,0,0
2004,Nebenniere (C74),15 - 19,0,1
2004,Nebenniere (C74),20 - 24,0,1
2004,Nebenniere (C74),25 - 29,1,1
2004,Nebenniere (C74),30 - 34,5,6
2004,Nebenniere (C74),35 - 39,8,7
2004,Nebenniere (C74),40 - 44,8,8
2004,Nebenniere (C74),45 - 49,9,13
2004,Nebenniere (C74),5 - 9,0,0
2004,Nebenniere (C74),50 - 54,11,11
2004,Nebenniere (C74),55 - 59,11,12
2004,Nebenniere (C74),60 - 64,15,15
2004,Nebenniere (C74),65 - 69,17,16
2004,Nebenniere (C74),70 - 74,13,11
2004,Nebenniere (C74),75 - 79,14,11
2004,Nebenniere (C74),80 - 84,9,5
2004,Nebenniere (C74),85+,5,2
2004,Niere (C64),0 - 4,41,40
2004,Niere (C64),10 - 14,5,1
2004,Niere (C64),15 - 19,5,6
2004,Niere (C64),20 - 24,7,6
2004,Niere (C64),25 - 29,13,16
2004,Niere (C64),30 - 34,28,49
2004,Niere (C64),35 - 39,67,175
2004,Niere (C64),40 - 44,105,266
2004,Niere (C64),45 - 49,199,556
2004,Niere (C64),5 - 9,10,12
2004,Niere (C64),50 - 54,300,714
2004,Niere (C64),55 - 59,307,920
2004,Niere (C64),60 - 64,627,1399
2004,Niere (C64),65 - 69,942,1665
2004,Niere (C64),70 - 74,747,1309
2004,Niere (C64),75 - 79,897,1141
2004,Niere (C64),80 - 84,695,458
2004,Niere (C64),85+,392,238
2004,Nierenbecken (C65),0 - 4,0,1
2004,Nierenbecken (C65),10 - 14,0,0
2004,Nierenbecken (C65),15 - 19,0,0
2004,Nierenbecken (C65),20 - 24,1,1
2004,Nierenbecken (C65),25 - 29,0,2
2004,Nierenbecken (C65),30 - 34,1,1
2004,Nierenbecken (C65),35 - 39,2,5
2004,Nierenbecken (C65),40 - 44,3,7
2004,Nierenbecken (C65),45 - 49,6,20
2004,Nierenbecken (C65),5 - 9,0,0
2004,Nierenbecken (C65),50 - 54,13,29
2004,Nierenbecken (C65),55 - 59,14,38
2004,Nierenbecken (C65),60 - 64,48,81
2004,Nierenbecken (C65),65 - 69,67,119
2004,Nierenbecken (C65),70 - 74,80,127
2004,Nierenbecken (C65),75 - 79,112,131
2004,Nierenbecken (C65),80 - 84,98,80
2004,Nierenbecken (C65),85+,49,36
2004,Non-Hodgkin-Lymphome (C82-C88),0 - 4,8,17
2004,Non-Hodgkin-Lymphome (C82-C88),10 - 14,12,37
2004,Non-Hodgkin-Lymphome (C82-C88),15 - 19,26,41
2004,Non-Hodgkin-Lymphome (C82-C88),20 - 24,54,46
2004,Non-Hodgkin-Lymphome (C82-C88),25 - 29,29,78
2004,Non-Hodgkin-Lymphome (C82-C88),30 - 34,57,132
